-0.0073527806	0.021234933	-0.034470152	-0.03577918	-0.0072820783	0.04525355	-0.012800872	0.021998037	-0.017216623	0.0394522	-0.033593226	0.02245346	0.048176993	-0.011221863	0.042256128	0.041113738
-0.08018269	0.09872883	-0.05069433	-0.04397153	-0.071581766	0.11294758	-0.027919844	0.062034518	0.032649327	0.049747214	0.033792585	-0.017471295	0.05076733	0.02536786	-0.03886202	0.016490309
0.12063799	0.11822663	0.1462172	0.13459721	0.17305091	-0.16035117	0.14990509	0.029292868	-0.184116	0.031690896	-0.15662189	-0.095780365	0.052151736	-0.12882844	0.16340454	-0.09157005
-0.13638397	-0.03254812	-0.16699912	-0.06259717	-0.08076053	0.14809519	-0.14490792	0.08423551	0.014168568	-0.057909593	-0.0024432354	0.07478793	-0.02424769	0.060624108	-0.05219002	0.055485692
-0.050996773	-0.022713298	-0.09570171	-0.11576752	0.0236463	0.06721655	0.0053160125	-0.047408897	0.100759156	0.021807037	0.090467885	0.081816696	-0.03824457	-0.052904766	-0.08914306	0.13532451
-0.025221681	0.062042344	-0.09144054	-0.10446583	0.0075275428	-0.0048185685	0.02637286	0.07366957	-0.033786926	-0.027739707	0.009571827	0.047032528	0.020749114	0.022894997	0.06161113	0.07285317
-0.09054649	-0.05143459	0.0054559438	-0.029129822	-0.0012406561	0.13232537	-0.08177376	0.040514644	0.07621103	0.027895508	0.052320864	0.04766777	-0.078837685	0.06127845	-0.103868164	0.04923773
-0.015561289	0.073475	-0.081456944	0.018604636	-0.036846094	0.062190253	0.0014339541	-0.0044600354	-0.0005918668	0.023792757	0.012051193	0.007953799	0.057650026	-0.046544462	-0.015203907	0.05272901
-0.032784984	0.020998644	-0.0553842	0.025951186	-0.015488186	0.07838177	0.035298027	0.07153202	0.0059783054	0.016643576	-0.093135856	-0.0036485565	-0.031669617	0.016512498	0.024257326	-0.031818658
0.07423608	-0.0155892875	0.05814968	0.00458651	-0.002365589	-0.025569601	0.10023452	-0.022969956	-0.025815506	-0.006885065	-0.005727092	-0.068166085	-0.06437114	0.021784956	-0.032677054	0.064157665
0.032753844	-0.03876358	0.042844027	0.03738835	-0.026790038	-0.035578966	0.037908796	0.010321289	0.0012961585	0.02314304	-0.07546689	0.010221314	-0.07075655	0.0017110583	0.028945096	-0.09014194
-0.11317042	0.014377508	0.0535019	0.07228742	-0.08766261	-0.040783837	0.033832017	0.11582967	-0.054060265	-0.04107401	-0.0121360365	-0.089015216	-0.044035226	0.006439181	0.06897967	-0.083962746
-0.019326542	-0.03920837	-0.09536562	-0.08582315	-0.08158102	0.08350646	-0.05330251	0.009527014	0.054444738	-0.08712061	0.02070838	0.03768227	-0.06436752	0.046227705	0.04254811	0.11177384
-0.028205687	0.046795733	0.03767098	0.16281845	-0.074796624	-0.0869491	-0.038946286	-0.00094628707	-0.09072605	-0.021450326	-0.08423537	-0.09265278	0.11153029	0.02978803	0.0015341034	-0.13736218
-0.019052777	-0.034743953	-0.069384485	-0.006209879	-0.02472826	0.08154419	-0.016944515	0.11055843	-0.015209757	-0.007238502	-0.052848525	-0.014682897	-0.008604372	0.018086534	-0.059894804	0.036974676
-0.11263387	-0.07332929	-0.003240646	-0.0354586	-0.06202342	0.08519929	-0.056941837	0.071042985	0.008383508	0.032670774	-0.071009904	0.006924803	-0.09666374	0.06816234	-0.045866936	0.017410368
-0.07322327	-0.025690958	-0.060088743	0.009126052	0.100422405	0.044281244	-0.030309295	-0.0043064267	0.001737613	0.058982354	-0.062062144	-0.020614088	-0.0696284	-0.058364276	-0.054032624	0.13691337
0.02009163	0.039656993	0.011578666	-0.005759764	-0.03575407	-0.0051603867	0.016342003	-0.09166091	0.05636246	-0.013341163	-0.012884797	0.019755246	0.031981017	-0.03686547	0.0065603135	0.002980704
-0.0055485177	0.036001768	0.04961729	0.03339595	-0.03423515	-0.06608189	-0.017045835	-0.06891234	-0.05892104	0.049570512	0.02851188	-0.049887843	0.040382605	-0.028679058	0.033135746	-0.040318374
-0.046695057	0.06703901	0.028600162	0.08175642	-0.06855257	-0.009250048	0.054328833	0.103358656	0.027998306	0.004505187	-0.080005705	-0.0323477	-0.033793516	0.026318787	-0.021869421	-0.016940748
0.034462195	0.0229417	0.10417809	0.06414708	0.049612332	-0.039662983	0.07367359	-0.012305207	0.0069557815	0.08979126	-0.11116417	-0.09662437	0.05682378	-0.055464014	-0.007215157	-0.05209358
-0.03216534	-0.0717059	-0.098527394	-0.07653537	-0.061969846	0.0505214	-0.06320509	-0.01001713	0.0760341	0.008158575	0.017667966	0.0678088	-0.02779695	0.04335686	-0.007975972	0.06695091
0.021812145	0.062135004	0.12021375	0.16034271	0.023650963	-0.12072981	0.13830566	0.06119312	-0.07220086	0.06683809	-0.04671984	-0.12094227	0.0971345	-0.04696516	0.08224455	-0.09064857
-0.048391953	-0.037664127	-0.08648115	-0.05611998	0.0049698884	0.006547855	0.011361961	0.01782004	0.051067762	-0.024387423	0.08469517	-0.008046304	-0.060089804	-0.042150017	-0.06500156	0.0049158386
-0.077559195	-0.06758424	-0.047072344	-0.08267718	-0.032909013	0.012598453	-0.102146074	-0.09696762	0.003926628	0.03534143	0.058825213	0.047686502	0.05652018	-0.030850358	-0.12046762	0.021172278
0.03514944	0.15442999	0.0753921	0.12716955	-0.07521526	-0.05079622	0.011726047	-0.015471175	-0.09715798	-0.05592316	-0.07406175	-0.10037361	0.0652736	0.029532578	0.115636915	-0.020227281
-0.008027373	0.0060736015	-0.08241059	-0.051953178	-0.009250091	-0.013101414	-0.08930869	-0.052834768	-0.01731274	-0.013383698	0.0023179217	0.07504769	0.042718194	0.00021623459	0.05146278	0.020967232
0.06447009	0.014920893	-0.10091257	-0.04780296	0.052520514	0.07261835	-0.116430596	-0.055920273	0.054563794	-0.11548797	0.12542038	0.088682786	0.08658309	0.05207687	-0.0073923157	0.0754308
0.054421548	-0.0017654801	0.120626554	0.116620935	-0.00017379451	-0.18785134	0.09075206	0.0056875614	-0.18337551	0.006086008	-0.11810197	-0.12909715	0.060148384	-0.0025972244	0.080835156	-0.10018688
0.08345447	-0.15876222	0.124169216	-0.15939005	0.10462383	0.14845805	0.14953563	0.13833995	0.15504886	0.1558232	-0.10984596	0.109813206	-0.090142675	-0.09855337	-0.093229	0.17163524
-0.048500154	0.11043672	0.121489085	0.05359875	0.008190346	0.010190836	0.06790612	0.059071086	0.034665253	0.08619518	-0.04085761	-0.073936135	-0.0034583635	-0.08360836	0.083427206	-0.058820948
0.03137624	0.031147666	0.11491846	0.059397694	0.04033331	-0.1357874	0.09643337	-0.0065757204	-0.11420232	0.07000883	-0.060214352	-0.05770846	0.12054487	-0.055258233	0.07686792	-0.11544978
0.14882411	0.13982926	0.1596221	0.11555028	0.07055514	-0.0821428	-0.096469425	-0.11527635	0.115944356	0.10994519	0.08021108	-0.13292374	0.18894847	-0.08773687	-0.11073476	-0.12985809
0.1185875	0.011160188	0.122665636	-0.048807096	0.14335573	-0.033080053	0.09884528	0.017603554	-0.042655423	-0.045747183	-0.037852608	-0.0212466	-0.06311313	-0.07679265	0.11519798	-0.020866228
0.088269666	0.06105545	0.16991301	0.06603281	-0.07249534	-0.12682	0.016865278	-0.06088293	-0.058664527	0.10208471	0.031666312	-0.080534354	0.053639513	-0.009283201	0.014784424	-0.09758694
-0.117397025	-0.030740678	-0.116942406	0.00022371126	0.009221698	0.09294431	-0.1396436	0.03894079	0.024829812	0.02952006	0.07558569	0.022278126	-0.03663948	-0.03643451	-0.12978964	0.082646236
-0.013418599	-0.06984924	-0.07342664	0.008050728	0.011733788	0.012349649	-0.07144187	-0.011960527	0.07978525	-0.014250574	0.114645526	0.017241944	-0.02504529	-0.062033415	-0.09394935	0.007834487
-0.075721845	-0.054580048	-0.06405579	-0.015692947	0.060653567	0.045627054	-0.09272866	0.02745297	-0.0027112162	-0.05134404	0.03599385	0.019376345	0.035147242	-0.030464428	-0.09582296	0.096553065
0.02716372	0.002679367	-0.0375145	0.00019210664	0.048084974	-0.061030254	-0.038662612	-0.058282144	-0.09100737	0.05087542	-0.074795894	0.07813249	-0.011785238	0.016885662	0.014280708	0.021927243
0.067146726	-0.009613638	-0.11021763	-0.08453764	0.1059481	0.09417437	-0.0842369	-0.07097599	-0.037739925	-0.012504613	-0.013852354	0.065562196	0.044167973	-0.01536106	-0.07344635	0.0817926
-0.07279633	-0.039409783	-0.07932606	-0.089929506	-0.06050561	0.12651102	-0.059352495	0.0074822158	0.06980471	-0.05999024	0.061899997	0.08874176	0.056900233	0.03925518	-0.08617854	0.057725143
-0.009042782	-0.010469002	0.17517741	0.16977973	-0.025777716	-0.10312079	0.118204035	0.1347647	-0.074953414	0.01497011	-0.08989636	-0.05914574	0.010081781	-0.017665079	0.13012482	-0.13737231
-0.030498886	-0.060086764	-0.0936298	-0.081918605	-0.037128385	0.13153085	-0.0773271	0.037803546	0.03839382	-0.06750899	0.07109823	0.09411642	-0.0093847755	0.048621383	-0.07576602	0.11612249
0.028492117	-0.0056351987	-0.13764273	-0.12799466	0.064778395	0.01806423	-0.11704364	-0.09943073	0.039097603	-0.07878227	0.027997423	0.02937832	-0.05656529	0.028391253	-0.043982495	0.05231308
-0.024566248	0.068235345	-0.01271011	-0.07387588	0.06899846	0.031494852	0.007986556	-0.06220181	0.032105785	0.051142164	0.012734862	-0.07281696	-0.019743877	-0.010021211	0.0015696422	0.07133157
-0.05688772	-0.057095412	-0.06904452	-0.047015887	-0.024662247	0.10115494	0.028087024	0.01853023	0.06199984	-0.1159068	0.0339989	0.08375163	-0.052228544	0.07518244	0.030168518	0.02824692
-0.00087630143	-0.002842413	-0.054744877	-0.11540274	0.046968408	0.127273	-0.14409637	-0.049904503	0.09158557	6.5565626e-05	0.08702186	0.10907311	-0.03590173	0.062162705	-0.02147545	0.0956635
0.0017246968	-0.071321025	0.024673402	-0.07837742	0.09282874	0.009348323	-0.019739298	-0.08097112	-0.0034447508	-0.09354209	0.011719833	0.096525446	-0.06155995	0.0845859	-0.01880361	-0.00065076223
-0.095821865	0.08060325	-0.10767467	0.09602273	-0.072370335	-0.122374944	-0.08016234	-0.065314144	-0.1310949	-0.12427031	0.057432756	-0.04390651	0.07721321	0.105382115	0.028726883	-0.13933748
0.0330652	-0.018357929	-0.008488461	0.009243124	0.0415889	-0.03260438	-0.0130746495	0.048338715	0.008494657	-0.025097165	0.02582031	0.044095818	-0.053781055	-0.043136165	0.016456638	0.017028008
-0.01088849	-0.027862623	-0.050358664	-0.06500295	-0.068358555	0.06455411	-0.023298582	-0.053766612	-0.0067737526	-0.07089901	0.022690339	0.009279946	0.020251388	0.004314042	-0.06946973	0.022834953
-0.043654967	-0.10756578	0.02654943	-0.038812183	-0.012107895	-0.026034404	0.037494447	0.020187933	0.028522527	-0.08222434	0.00962194	-0.03194872	-0.110078596	0.03573768	0.03516991	-0.017399833
0.051011946	0.11513859	0.13614841	0.03860188	0.012722922	-0.12819356	0.06800881	-0.09541773	-0.120441526	0.011476397	-0.077349685	-0.11734901	0.08545489	0.01861254	0.12653705	-0.06587844
-0.039901055	-0.018825071	-0.07099825	0.08353368	0.011115844	-0.043660734	0.06696618	0.09814613	-0.0061860555	-0.016545955	0.014764775	-0.05770595	0.07006373	-0.11271092	0.032072347	0.015166707
0.03722385	-0.011082611	0.118467554	0.09736449	0.05223568	-0.07137654	0.059706368	0.01831819	0.0033067819	0.08291617	-0.0026974522	-0.084623866	0.036909062	-0.04793775	-0.0318856	-0.04625151
0.0070977286	-0.09128434	-0.052864853	-0.065288894	-0.029679442	0.031385142	-0.044328306	-0.015767936	0.071513124	-0.08955404	0.04673037	0.0057444144	0.00018732384	0.04860863	-0.034425016	0.06773576
-0.01097252	0.03444332	0.01241884	0.012110132	0.047054533	0.04044126	0.09868552	0.022161918	0.058057103	0.0015665645	-0.006622392	-0.038984697	0.050635953	-0.06377619	0.046438597	0.05935925
-0.060997404	-0.12501833	0.04787271	-0.023692455	-0.04086172	0.08061475	0.004399679	0.029870428	0.08000848	0.13054441	-0.10464759	0.09081363	-0.10315341	0.025160717	-0.029910829	-0.041782565
-0.07968035	0.11860881	-0.03709231	0.13419034	-0.011830271	-0.14464624	-0.032315854	-0.10360229	-0.056770075	-0.06744529	0.06735902	-0.12544993	0.036760785	0.0058815354	0.012294394	-0.06995389
-0.021069525	0.121832624	0.032399625	-0.008786693	0.023925133	-0.050807122	0.013203702	-0.03660626	-0.060360726	0.013762716	-0.09525258	-0.033993427	0.097978815	-0.0060344753	-0.005987589	-0.033319276
0.04333181	-0.033388488	-0.0506052	-0.06253592	-0.02559105	0.018416513	-0.07758392	-0.029972577	-0.08105932	0.0048685125	0.09314143	-0.008394062	0.039003767	-0.006792716	-0.10152422	0.08030995
0.14596786	-0.07249442	0.08034698	-0.065503515	0.070306346	0.14075193	0.0925067	0.14187913	0.13962366	0.1575486	-0.073587805	0.12090003	-0.061430845	-0.14788997	-0.038343288	0.11534872
0.07877332	0.040537696	0.12184576	0.04160253	0.03432121	-0.03097635	0.03542714	-0.035039853	0.030546963	0.067027695	-0.038562212	-0.035034616	0.030402	-0.109410994	0.06296143	-0.022098426
-0.09721079	0.032869652	-0.085670345	-0.030935572	-0.021645218	0.0004939734	-0.114538334	-0.04750716	-0.084619366	-0.12786953	0.03249588	-0.0047256644	0.034914993	0.05044107	0.014307269	-0.0857941
-0.018058145	0.01647	-0.1417871	-0.021988712	-0.060905643	0.062110413	-0.08667231	-0.028507896	0.03684421	-0.019791989	0.022033965	0.035633694	0.11308645	0.09227586	-0.06116987	0.014860602
0.07071441	0.13616289	0.08367039	0.15340307	0.071347006	-0.07723216	-0.03899956	-0.054321684	0.1548707	0.051368326	0.0768903	-0.1359545	0.09505106	-0.12485978	-0.058865663	-0.08819773
0.0033955602	0.05196034	0.13011025	0.0415117	0.04126282	-0.09459537	0.01291379	-0.06646493	-0.033062145	0.11053883	0.0041015227	-0.15303335	-0.042960934	-0.048038814	-0.047332715	-0.08064359
-0.025509698	0.054307822	0.06864946	-0.08034019	0.023064308	0.033546172	0.07361345	0.10624177	0.0034007141	0.06391044	-0.06088326	-0.09783524	0.023538323	-0.10663027	0.014395854	-0.014609634
-0.041168194	0.022184966	0.07636258	0.119054705	-0.02025187	-0.078898996	0.08491509	0.13013695	-0.049288534	0.06812278	-0.0035838524	-0.11603388	0.047864176	-0.04215978	-0.020980649	-0.06266688
-0.0052816826	0.029507034	0.008076108	0.06546622	-0.046305157	-0.005142255	0.093425505	0.030856581	0.042865586	0.039380085	-0.078601316	-0.07989115	-0.00843079	-0.0359133	-0.015747767	-0.05935868
0.016290884	-0.04960824	-0.014469041	0.03774942	0.1143233	0.10130722	-0.09347713	-0.01223333	0.01671832	0.035779368	-0.033635646	0.09723865	-0.12602362	0.031094765	-0.0030280931	0.10443746
0.024992771	-0.014205012	0.005096036	0.002856949	-0.058149487	0.014077642	-0.037317988	0.001978803	0.05357021	-0.03503048	0.06616196	-0.06499863	0.06533321	-0.08797581	-0.085996956	0.05545578
-0.017630309	0.03870972	-0.06377965	0.059722155	-0.042897712	-0.06973638	-0.088102214	-0.053454176	-0.0071225134	-0.038429577	-0.03466986	0.012331972	0.08059902	0.05589582	0.04602641	-0.12027665
0.047117542	-0.13066801	0.107016176	-0.07986102	0.06315937	0.10540437	0.14370039	0.05776456	0.05752896	0.09584487	-0.011639103	0.059102256	-0.029979004	-0.15379453	-0.041569717	0.10379795
-0.08187253	-0.100011766	-0.06485219	-0.033538744	0.059595644	0.065335296	-0.04811688	0.018192807	0.059117664	-0.017868647	0.043431025	0.055246297	-0.06933867	-0.05324743	-0.06519969	0.08803245
-0.06353255	0.0120059205	-0.106668815	-0.08233354	-0.034901362	0.0123317195	-0.068945736	-0.033766646	-0.009974182	-0.060250055	0.0765679	0.08420841	-0.046485238	-0.0041151163	-0.035452984	0.10153133
-0.003567041	-0.09720018	-0.029572979	0.033770658	-0.07511083	-0.029595762	-0.012145082	0.07637078	0.096153535	0.010782458	0.07772762	0.038595904	0.018945603	0.037739	-0.030729726	-0.020007981
